# Fractional UCA Table, generated from standard UCA
# 2010-10-18, 22:18:55 GMT [MD]
# VERSION: UCA=6.0.0, UCD=6.0.0
# For a description of the format and usage, see CollationAuxiliary.html

[UCA version = 6.0.0]

0000; [,,]
A4F1; [7A 96 88, 05, 05]

A4F2; [7A 96 90, 05, 05]

A4F3; [7A 96 98, 05, 05]

A4F4; [7A 96 A0, 05, 05]

A4F5; [7A 96 A8, 05, 05]

A4F6; [7A 96 B0, 05, 05]

A4F7; [7A 96 B8, 05, 05]

10280; [7A 96 C0, 05, 05]

10281; [7A 96 C8, 05, 05]

10282; [7A 96 D0, 05, 05]

10283; [7A 96 D8, 05, 05]

10284; [7A 96 E0, 05, 05]

10285; [7A 96 E8, 05, 05]

10286; [7A 96 F0, 05, 05]

10287; [7A 96 F8, 05, 05]

10288; [7A 97 06, 05, 05]

10289; [7A 97 0E, 05, 05]

1028A; [7A 97 16, 05, 05]

1028B; [7A 97 1E, 05, 05]

1028C; [7A 97 26, 05, 05]

1028D; [7A 97 2E, 05, 05]

1028E; [7A 97 36, 05, 05]

1028F; [7A 97 3E, 05, 05]

10290; [7A 97 46, 05, 05]

10291; [7A 97 4E, 05, 05]

10292; [7A 97 56, 05, 05]

10293; [7A 97 5E, 05, 05]

10294; [7A 97 66, 05, 05]

10295; [7A 97 6E, 05, 05]

10296; [7A 97 76, 05, 05]

10297; [7A 97 7E, 05, 05]

10298; [7A 97 86, 05, 05]

10299; [7A 97 8E, 05, 05]

1029A; [7A 97 96, 05, 05]

1029B; [7A 97 9E, 05, 05]

1029C; [7A 97 A6, 05, 05]

102A0; [7A 97 AE, 05, 05]

102A1; [7A 97 B6, 05, 05]

102A2; [7A 97 BE, 05, 05]

102A3; [7A 97 C6, 05, 05]

102A4; [7A 97 CE, 05, 05]

102A5; [7A 97 D6, 05, 05]

102A6; [7A 97 DE, 05, 05]

102A7; [7A 97 E6, 05, 05]

102A8; [7A 97 EE, 05, 05]

102A9; [7A 97 F6, 05, 05]

102AA; [7A 98 04, 05, 05]

102AB; [7A 98 0C, 05, 05]

102AC; [7A 98 14, 05, 05]

102AD; [7A 98 1C, 05, 05]

102AE; [7A 98 24, 05, 05]

102AF; [7A 98 2C, 05, 05]

102B0; [7A 98 34, 05, 05]

102B1; [7A 98 3C, 05, 05]

102B2; [7A 98 44, 05, 05]

102B3; [7A 98 4C, 05, 05]

102B4; [7A 98 54, 05, 05]

102B5; [7A 98 5C, 05, 05]

102B6; [7A 98 64, 05, 05]

102B7; [7A 98 6C, 05, 05]

102B8; [7A 98 74, 05, 05]

102B9; [7A 98 7C, 05, 05]

102BA; [7A 98 84, 05, 05]

102BB; [7A 98 8C, 05, 05]

102BC; [7A 98 94, 05, 05]

102BD; [7A 98 9C, 05, 05]

102BE; [7A 98 A4, 05, 05]

102BF; [7A 98 AC, 05, 05]

102C0; [7A 98 B4, 05, 05]

102C1; [7A 98 BC, 05, 05]

102C2; [7A 98 C4, 05, 05]

102C3; [7A 98 CC, 05, 05]

102C4; [7A 98 D4, 05, 05]

102C5; [7A 98 DC, 05, 05]

102C6; [7A 98 E4, 05, 05]

102C7; [7A 98 EC, 05, 05]

102C8; [7A 98 F4, 05, 05]

102C9; [7A 98 FC, 05, 05]

102CA; [7A 99 0A, 05, 05]

102CB; [7A 99 12, 05, 05]

102CC; [7A 99 1A, 05, 05]

102CD; [7A 99 22, 05, 05]

102CE; [7A 99 2A, 05, 05]

102CF; [7A 99 32, 05, 05]

102D0; [7A 99 3A, 05, 05]

10920; [7A 99 42, 05, 05]

10921; [7A 99 4A, 05, 05]

10922; [7A 99 52, 05, 05]

10923; [7A 99 5A, 05, 05]

10924; [7A 99 62, 05, 05]

10925; [7A 99 6A, 05, 05]

10926; [7A 99 72, 05, 05]

10927; [7A 99 7A, 05, 05]

10928; [7A 99 82, 05, 05]

10929; [7A 99 8A, 05, 05]

1092A; [7A 99 92, 05, 05]

1092B; [7A 99 9A, 05, 05]

1092C; [7A 99 A2, 05, 05]

1092D; [7A 99 AA, 05, 05]

1092E; [7A 99 B2, 05, 05]

1092F; [7A 99 BA, 05, 05]

10930; [7A 99 C2, 05, 05]

10931; [7A 99 CA, 05, 05]

10932; [7A 99 D2, 05, 05]

10933; [7A 99 DA, 05, 05]

10934; [7A 99 E2, 05, 05]

10935; [7A 99 EA, 05, 05]

10936; [7A 99 F2, 05, 05]

10937; [7A 99 FA, 05, 05]

10938; [7A 9A 08, 05, 05]

10939; [7A 9A 10, 05, 05]

10300; [7A 9A 18, 05, 05]

10301; [7A 9A 20, 05, 05]

10302; [7A 9A 28, 05, 05]

10303; [7A 9A 30, 05, 05]

10304; [7A 9A 38, 05, 05]

10305; [7A 9A 40, 05, 05]

10306; [7A 9A 48, 05, 05]

10307; [7A 9A 50, 05, 05]

10308; [7A 9A 58, 05, 05]

10309; [7A 9A 60, 05, 05]

1030A; [7A 9A 68, 05, 05]

1030B; [7A 9A 70, 05, 05]

1030C; [7A 9A 78, 05, 05]

1030D; [7A 9A 80, 05, 05]

1030E; [7A 9A 88, 05, 05]

1030F; [7A 9A 90, 05, 05]

10310; [7A 9A 98, 05, 05]

10311; [7A 9A A0, 05, 05]

10312; [7A 9A A8, 05, 05]

10313; [7A 9A B0, 05, 05]

10314; [7A 9A B8, 05, 05]

10315; [7A 9A C0, 05, 05]

10316; [7A 9A C8, 05, 05]

10317; [7A 9A D0, 05, 05]

10318; [7A 9A D8, 05, 05]

10319; [7A 9A E0, 05, 05]

1031A; [7A 9A E8, 05, 05]

1031B; [7A 9A F0, 05, 05]

1031C; [7A 9A F8, 05, 05]

1031D; [7A 9B 06, 05, 05]

1031E; [7A 9B 0E, 05, 05]

10330; [7A 9B 16, 05, 05]

10331; [7A 9B 1E, 05, 05]

10332; [7A 9B 26, 05, 05]

10333; [7A 9B 2E, 05, 05]

10334; [7A 9B 36, 05, 05]

10335; [7A 9B 3E, 05, 05]

10336; [7A 9B 46, 05, 05]

10337; [7A 9B 4E, 05, 05]

10338; [7A 9B 56, 05, 05]

10339; [7A 9B 5E, 05, 05]

1033A; [7A 9B 66, 05, 05]

1033B; [7A 9B 6E, 05, 05]

1033C; [7A 9B 76, 05, 05]

1033D; [7A 9B 7E, 05, 05]

1033E; [7A 9B 86, 05, 05]

1033F; [7A 9B 8E, 05, 05]

10340; [7A 9B 96, 05, 05]

10341; [7A 9B 9E, 05, 05]

10342; [7A 9B A6, 05, 05]

10343; [7A 9B AE, 05, 05]

10344; [7A 9B B6, 05, 05]

10345; [7A 9B BE, 05, 05]

10346; [7A 9B C6, 05, 05]

10347; [7A 9B CE, 05, 05]

10348; [7A 9B D6, 05, 05]

10349; [7A 9B DE, 05, 05]

1034A; [7A 9B E6, 05, 05]

10428; [7A 9B EE, 05, 05]
10400; [7A 9B EE, 05, 8F]

10429; [7A 9B F6, 05, 05]
10401; [7A 9B F6, 05, 8F]

1042A; [7A 9C 04, 05, 05]
10402; [7A 9C 04, 05, 8F]

1042B; [7A 9C 0C, 05, 05]
10403; [7A 9C 0C, 05, 8F]

1042C; [7A 9C 14, 05, 05]
10404; [7A 9C 14, 05, 8F]

1042D; [7A 9C 1C, 05, 05]
10405; [7A 9C 1C, 05, 8F]

1042E; [7A 9C 24, 05, 05]
10406; [7A 9C 24, 05, 8F]

1042F; [7A 9C 2C, 05, 05]
10407; [7A 9C 2C, 05, 8F]

10430; [7A 9C 34, 05, 05]
10408; [7A 9C 34, 05, 8F]

10431; [7A 9C 3C, 05, 05]
10409; [7A 9C 3C, 05, 8F]

10432; [7A 9C 44, 05, 05]
1040A; [7A 9C 44, 05, 8F]

10433; [7A 9C 4C, 05, 05]
1040B; [7A 9C 4C, 05, 8F]

10434; [7A 9C 54, 05, 05]
1040C; [7A 9C 54, 05, 8F]

10435; [7A 9C 5C, 05, 05]
1040D; [7A 9C 5C, 05, 8F]

10436; [7A 9C 64, 05, 05]
1040E; [7A 9C 64, 05, 8F]

10437; [7A 9C 6C, 05, 05]
1040F; [7A 9C 6C, 05, 8F]

10438; [7A 9C 74, 05, 05]
10410; [7A 9C 74, 05, 8F]

10439; [7A 9C 7C, 05, 05]
10411; [7A 9C 7C, 05, 8F]

1043A; [7A 9C 84, 05, 05]
10412; [7A 9C 84, 05, 8F]

1043B; [7A 9C 8C, 05, 05]
10413; [7A 9C 8C, 05, 8F]

1043C; [7A 9C 94, 05, 05]
10414; [7A 9C 94, 05, 8F]

1043D; [7A 9C 9C, 05, 05]
10415; [7A 9C 9C, 05, 8F]

1043E; [7A 9C A4, 05, 05]
10416; [7A 9C A4, 05, 8F]

1043F; [7A 9C AC, 05, 05]
10417; [7A 9C AC, 05, 8F]

10440; [7A 9C B4, 05, 05]
10418; [7A 9C B4, 05, 8F]

10441; [7A 9C BC, 05, 05]
10419; [7A 9C BC, 05, 8F]

10442; [7A 9C C4, 05, 05]
1041A; [7A 9C C4, 05, 8F]

10443; [7A 9C CC, 05, 05]
1041B; [7A 9C CC, 05, 8F]

10444; [7A 9C D4, 05, 05]
1041C; [7A 9C D4, 05, 8F]

10445; [7A 9C DC, 05, 05]
1041D; [7A 9C DC, 05, 8F]

10446; [7A 9C E4, 05, 05]
1041E; [7A 9C E4, 05, 8F]

10447; [7A 9C EC, 05, 05]
1041F; [7A 9C EC, 05, 8F]

10448; [7A 9C F4, 05, 05]
10420; [7A 9C F4, 05, 8F]

10449; [7A 9C FC, 05, 05]
10421; [7A 9C FC, 05, 8F]

1044A; [7A 9D 0A, 05, 05]
10422; [7A 9D 0A, 05, 8F]

1044B; [7A 9D 12, 05, 05]
10423; [7A 9D 12, 05, 8F]

1044C; [7A 9D 1A, 05, 05]
10424; [7A 9D 1A, 05, 8F]

1044D; [7A 9D 22, 05, 05]
10425; [7A 9D 22, 05, 8F]

1044E; [7A 9D 2A, 05, 05]
10426; [7A 9D 2A, 05, 8F]

1044F; [7A 9D 32, 05, 05]
10427; [7A 9D 32, 05, 8F]

10450; [7A 9D 3A, 05, 05]

10451; [7A 9D 42, 05, 05]

10452; [7A 9D 4A, 05, 05]

10453; [7A 9D 52, 05, 05]

10454; [7A 9D 5A, 05, 05]

10455; [7A 9D 62, 05, 05]

10456; [7A 9D 6A, 05, 05]

10457; [7A 9D 72, 05, 05]

10458; [7A 9D 7A, 05, 05]

10459; [7A 9D 82, 05, 05]

1045A; [7A 9D 8A, 05, 05]

1045B; [7A 9D 92, 05, 05]

1045C; [7A 9D 9A, 05, 05]

1045D; [7A 9D A2, 05, 05]

1045E; [7A 9D AA, 05, 05]

1045F; [7A 9D B2, 05, 05]

10460; [7A 9D BA, 05, 05]

10461; [7A 9D C2, 05, 05]

10462; [7A 9D CA, 05, 05]

10463; [7A 9D D2, 05, 05]

10464; [7A 9D DA, 05, 05]

10465; [7A 9D E2, 05, 05]

10466; [7A 9D EA, 05, 05]

10467; [7A 9D F2, 05, 05]

10468; [7A 9D FA, 05, 05]

10469; [7A 9E 08, 05, 05]

1046A; [7A 9E 10, 05, 05]

1046B; [7A 9E 18, 05, 05]

1046C; [7A 9E 20, 05, 05]

1046D; [7A 9E 28, 05, 05]

1046E; [7A 9E 30, 05, 05]

1046F; [7A 9E 38, 05, 05]

10470; [7A 9E 40, 05, 05]

10471; [7A 9E 48, 05, 05]

10472; [7A 9E 50, 05, 05]

10473; [7A 9E 58, 05, 05]

10474; [7A 9E 60, 05, 05]

10475; [7A 9E 68, 05, 05]

10476; [7A 9E 70, 05, 05]

10477; [7A 9E 78, 05, 05]

10478; [7A 9E 80, 05, 05]

10479; [7A 9E 88, 05, 05]

1047A; [7A 9E 90, 05, 05]

1047B; [7A 9E 98, 05, 05]

1047C; [7A 9E A0, 05, 05]

1047D; [7A 9E A8, 05, 05]

1047E; [7A 9E B0, 05, 05]

1047F; [7A 9E B8, 05, 05]

10480; [7A 9E C0, 05, 05]

10481; [7A 9E C8, 05, 05]

10482; [7A 9E D0, 05, 05]

10483; [7A 9E D8, 05, 05]

10484; [7A 9E E0, 05, 05]

10485; [7A 9E E8, 05, 05]

10486; [7A 9E F0, 05, 05]

10487; [7A 9E F8, 05, 05]

10488; [7A 9F 06, 05, 05]

10489; [7A 9F 0E, 05, 05]

1048A; [7A 9F 16, 05, 05]

1048B; [7A 9F 1E, 05, 05]

1048C; [7A 9F 26, 05, 05]

1048D; [7A 9F 2E, 05, 05]

1048E; [7A 9F 36, 05, 05]

1048F; [7A 9F 3E, 05, 05]

10490; [7A 9F 46, 05, 05]

10491; [7A 9F 4E, 05, 05]

10492; [7A 9F 56, 05, 05]

10493; [7A 9F 5E, 05, 05]

10494; [7A 9F 66, 05, 05]

10495; [7A 9F 6E, 05, 05]

10496; [7A 9F 76, 05, 05]

10497; [7A 9F 7E, 05, 05]

10498; [7A 9F 86, 05, 05]

10499; [7A 9F 8E, 05, 05]

1049A; [7A 9F 96, 05, 05]

1049B; [7A 9F 9E, 05, 05]

1049C; [7A 9F A6, 05, 05]

1049D; [7A 9F AE, 05, 05]

10000; [7A 9F B6, 05, 05]

10001; [7A 9F BE, 05, 05]

10002; [7A 9F C6, 05, 05]

10003; [7A 9F CE, 05, 05]

10004; [7A 9F D6, 05, 05]

10005; [7A 9F DE, 05, 05]

10006; [7A 9F E6, 05, 05]

10007; [7A 9F EE, 05, 05]

10008; [7A 9F F6, 05, 05]

10009; [7A A0 04, 05, 05]

1000A; [7A A0 0C, 05, 05]

1000B; [7A A0 14, 05, 05]

1000D; [7A A0 1C, 05, 05]

1000E; [7A A0 24, 05, 05]

1000F; [7A A0 2C, 05, 05]

10010; [7A A0 34, 05, 05]

10011; [7A A0 3C, 05, 05]

10012; [7A A0 44, 05, 05]

10013; [7A A0 4C, 05, 05]

10014; [7A A0 54, 05, 05]

10015; [7A A0 5C, 05, 05]

10016; [7A A0 64, 05, 05]

10017; [7A A0 6C, 05, 05]

10018; [7A A0 74, 05, 05]

10019; [7A A0 7C, 05, 05]

1001A; [7A A0 84, 05, 05]

1001B; [7A A0 8C, 05, 05]

1001C; [7A A0 94, 05, 05]

1001D; [7A A0 9C, 05, 05]

1001E; [7A A0 A4, 05, 05]

1001F; [7A A0 AC, 05, 05]

10020; [7A A0 B4, 05, 05]

10021; [7A A0 BC, 05, 05]

10022; [7A A0 C4, 05, 05]

10023; [7A A0 CC, 05, 05]

10024; [7A A0 D4, 05, 05]

10025; [7A A0 DC, 05, 05]

10026; [7A A0 E4, 05, 05]

10028; [7A A0 EC, 05, 05]

10029; [7A A0 F4, 05, 05]

1002A; [7A A0 FC, 05, 05]

1002B; [7A A1 0A, 05, 05]

1002C; [7A A1 12, 05, 05]

1002D; [7A A1 1A, 05, 05]

1002E; [7A A1 22, 05, 05]

1002F; [7A A1 2A, 05, 05]

10030; [7A A1 32, 05, 05]

10031; [7A A1 3A, 05, 05]

10032; [7A A1 42, 05, 05]

10033; [7A A1 4A, 05, 05]

10034; [7A A1 52, 05, 05]

10035; [7A A1 5A, 05, 05]

10036; [7A A1 62, 05, 05]

10037; [7A A1 6A, 05, 05]

10038; [7A A1 72, 05, 05]

10039; [7A A1 7A, 05, 05]

1003A; [7A A1 82, 05, 05]

1003C; [7A A1 8A, 05, 05]

1003D; [7A A1 92, 05, 05]

1003F; [7A A1 9A, 05, 05]

10040; [7A A1 A2, 05, 05]

10041; [7A A1 AA, 05, 05]

10042; [7A A1 B2, 05, 05]

10043; [7A A1 BA, 05, 05]

10044; [7A A1 C2, 05, 05]

10045; [7A A1 CA, 05, 05]

10046; [7A A1 D2, 05, 05]

10047; [7A A1 DA, 05, 05]

10048; [7A A1 E2, 05, 05]

10049; [7A A1 EA, 05, 05]

1004A; [7A A1 F2, 05, 05]

1004B; [7A A1 FA, 05, 05]

1004C; [7A A2 08, 05, 05]

1004D; [7A A2 10, 05, 05]

10050; [7A A2 18, 05, 05]

10051; [7A A2 20, 05, 05]

10052; [7A A2 28, 05, 05]

10053; [7A A2 30, 05, 05]

10054; [7A A2 38, 05, 05]

10055; [7A A2 40, 05, 05]

10056; [7A A2 48, 05, 05]

10057; [7A A2 50, 05, 05]

10058; [7A A2 58, 05, 05]

10059; [7A A2 60, 05, 05]

1005A; [7A A2 68, 05, 05]

1005B; [7A A2 70, 05, 05]

1005C; [7A A2 78, 05, 05]

1005D; [7A A2 80, 05, 05]

10080; [7A A2 88, 05, 05]

10081; [7A A2 90, 05, 05]

10082; [7A A2 98, 05, 05]

10083; [7A A2 A0, 05, 05]

10084; [7A A2 A8, 05, 05]

10085; [7A A2 B0, 05, 05]

10086; [7A A2 B8, 05, 05]

10087; [7A A2 C0, 05, 05]

10088; [7A A2 C8, 05, 05]

10089; [7A A2 D0, 05, 05]

1008A; [7A A2 D8, 05, 05]

1008B; [7A A2 E0, 05, 05]

1008C; [7A A2 E8, 05, 05]

1008D; [7A A2 F0, 05, 05]

1008E; [7A A2 F8, 05, 05]

1008F; [7A A3 06, 05, 05]

10090; [7A A3 0E, 05, 05]

10091; [7A A3 16, 05, 05]

10092; [7A A3 1E, 05, 05]

10093; [7A A3 26, 05, 05]

10094; [7A A3 2E, 05, 05]

10095; [7A A3 36, 05, 05]

10096; [7A A3 3E, 05, 05]

10097; [7A A3 46, 05, 05]

10098; [7A A3 4E, 05, 05]

10099; [7A A3 56, 05, 05]

1009A; [7A A3 5E, 05, 05]

1009B; [7A A3 66, 05, 05]

1009C; [7A A3 6E, 05, 05]

1009D; [7A A3 76, 05, 05]

1009E; [7A A3 7E, 05, 05]

1009F; [7A A3 86, 05, 05]

100A0; [7A A3 8E, 05, 05]

100A1; [7A A3 96, 05, 05]

100A2; [7A A3 9E, 05, 05]

100A3; [7A A3 A6, 05, 05]

100A4; [7A A3 AE, 05, 05]

100A5; [7A A3 B6, 05, 05]

100A6; [7A A3 BE, 05, 05]

100A7; [7A A3 C6, 05, 05]

100A8; [7A A3 CE, 05, 05]

100A9; [7A A3 D6, 05, 05]

100AA; [7A A3 DE, 05, 05]

100AB; [7A A3 E6, 05, 05]

100AC; [7A A3 EE, 05, 05]

100AD; [7A A3 F6, 05, 05]

100AE; [7A A4 04, 05, 05]

100AF; [7A A4 0C, 05, 05]

100B0; [7A A4 14, 05, 05]

100B1; [7A A4 1C, 05, 05]

100B2; [7A A4 24, 05, 05]

100B3; [7A A4 2C, 05, 05]

100B4; [7A A4 34, 05, 05]

100B5; [7A A4 3C, 05, 05]

100B6; [7A A4 44, 05, 05]

100B7; [7A A4 4C, 05, 05]

100B8; [7A A4 54, 05, 05]

100B9; [7A A4 5C, 05, 05]

100BA; [7A A4 64, 05, 05]

100BB; [7A A4 6C, 05, 05]

100BC; [7A A4 74, 05, 05]

100BD; [7A A4 7C, 05, 05]

100BE; [7A A4 84, 05, 05]

100BF; [7A A4 8C, 05, 05]

100C0; [7A A4 94, 05, 05]

100C1; [7A A4 9C, 05, 05]

100C2; [7A A4 A4, 05, 05]

100C3; [7A A4 AC, 05, 05]

100C4; [7A A4 B4, 05, 05]

100C5; [7A A4 BC, 05, 05]

100C6; [7A A4 C4, 05, 05]

100C7; [7A A4 CC, 05, 05]

100C8; [7A A4 D4, 05, 05]

100C9; [7A A4 DC, 05, 05]

100CA; [7A A4 E4, 05, 05]

100CB; [7A A4 EC, 05, 05]

100CC; [7A A4 F4, 05, 05]

100CD; [7A A4 FC, 05, 05]

100CE; [7A A5 0A, 05, 05]

100CF; [7A A5 12, 05, 05]

100D0; [7A A5 1A, 05, 05]

100D1; [7A A5 22, 05, 05]

100D2; [7A A5 2A, 05, 05]

100D3; [7A A5 32, 05, 05]

100D4; [7A A5 3A, 05, 05]

100D5; [7A A5 42, 05, 05]

100D6; [7A A5 4A, 05, 05]

100D7; [7A A5 52, 05, 05]

100D8; [7A A5 5A, 05, 05]

100D9; [7A A5 62, 05, 05]

100DA; [7A A5 6A, 05, 05]

100DB; [7A A5 72, 05, 05]

100DC; [7A A5 7A, 05, 05]

100DD; [7A A5 82, 05, 05]

100DE; [7A A5 8A, 05, 05]

100DF; [7A A5 92, 05, 05]

100E0; [7A A5 9A, 05, 05]

100E1; [7A A5 A2, 05, 05]

100E2; [7A A5 AA, 05, 05]

100E3; [7A A5 B2, 05, 05]

100E4; [7A A5 BA, 05, 05]

100E5; [7A A5 C2, 05, 05]

100E6; [7A A5 CA, 05, 05]

100E7; [7A A5 D2, 05, 05]

100E8; [7A A5 DA, 05, 05]

100E9; [7A A5 E2, 05, 05]

100EA; [7A A5 EA, 05, 05]

100EB; [7A A5 F2, 05, 05]

100EC; [7A A5 FA, 05, 05]

100ED; [7A A6 08, 05, 05]

100EE; [7A A6 10, 05, 05]

100EF; [7A A6 18, 05, 05]

100F0; [7A A6 20, 05, 05]

100F1; [7A A6 28, 05, 05]

100F2; [7A A6 30, 05, 05]

100F3; [7A A6 38, 05, 05]

100F4; [7A A6 40, 05, 05]

100F5; [7A A6 48, 05, 05]

100F6; [7A A6 50, 05, 05]

100F7; [7A A6 58, 05, 05]

100F8; [7A A6 60, 05, 05]

100F9; [7A A6 68, 05, 05]

100FA; [7A A6 70, 05, 05]

10800; [7A A6 78, 05, 05]

10801; [7A A6 80, 05, 05]

10802; [7A A6 88, 05, 05]

10803; [7A A6 90, 05, 05]

10804; [7A A6 98, 05, 05]

10805; [7A A6 A0, 05, 05]

10808; [7A A6 A8, 05, 05]

1080A; [7A A6 B0, 05, 05]

1080B; [7A A6 B8, 05, 05]

1080C; [7A A6 C0, 05, 05]

1080D; [7A A6 C8, 05, 05]

1080E; [7A A6 D0, 05, 05]

1080F; [7A A6 D8, 05, 05]

10810; [7A A6 E0, 05, 05]

10811; [7A A6 E8, 05, 05]

10812; [7A A6 F0, 05, 05]

10813; [7A A6 F8, 05, 05]

10814; [7A A7 06, 05, 05]

10815; [7A A7 0E, 05, 05]

10816; [7A A7 16, 05, 05]

10817; [7A A7 1E, 05, 05]

10818; [7A A7 26, 05, 05]

10819; [7A A7 2E, 05, 05]

1081A; [7A A7 36, 05, 05]

1081B; [7A A7 3E, 05, 05]

1081C; [7A A7 46, 05, 05]

1081D; [7A A7 4E, 05, 05]

1081E; [7A A7 56, 05, 05]

1081F; [7A A7 5E, 05, 05]

10820; [7A A7 66, 05, 05]

10821; [7A A7 6E, 05, 05]

10822; [7A A7 76, 05, 05]

10823; [7A A7 7E, 05, 05]

10824; [7A A7 86, 05, 05]

10825; [7A A7 8E, 05, 05]

10826; [7A A7 96, 05, 05]

10827; [7A A7 9E, 05, 05]

10828; [7A A7 A6, 05, 05]

10829; [7A A7 AE, 05, 05]

1082A; [7A A7 B6, 05, 05]

1082B; [7A A7 BE, 05, 05]

1082C; [7A A7 C6, 05, 05]

1082D; [7A A7 CE, 05, 05]

1082E; [7A A7 D6, 05, 05]

1082F; [7A A7 DE, 05, 05]

10830; [7A A7 E6, 05, 05]

10831; [7A A7 EE, 05, 05]

10832; [7A A7 F6, 05, 05]

10833; [7A A8 04, 05, 05]

10834; [7A A8 0C, 05, 05]

10835; [7A A8 14, 05, 05]

10837; [7A A8 1C, 05, 05]

10838; [7A A8 24, 05, 05]

1083C; [7A A8 2C, 05, 05]

1083F; [7A A8 34, 05, 05]

10A60; [7A A8 3C, 05, 05]

10A61; [7A A8 44, 05, 05]

10A62; [7A A8 4C, 05, 05]

10A63; [7A A8 54, 05, 05]

10A64; [7A A8 5C, 05, 05]

10A65; [7A A8 64, 05, 05]

10A66; [7A A8 6C, 05, 05]

10A67; [7A A8 74, 05, 05]

10A68; [7A A8 7C, 05, 05]

10A69; [7A A8 84, 05, 05]

10A6A; [7A A8 8C, 05, 05]

10A6B; [7A A8 94, 05, 05]

10A6C; [7A A8 9C, 05, 05]

10A6D; [7A A8 A4, 05, 05]

10A6E; [7A A8 AC, 05, 05]

10A6F; [7A A8 B4, 05, 05]

10A70; [7A A8 BC, 05, 05]

10A71; [7A A8 C4, 05, 05]

10A72; [7A A8 CC, 05, 05]

10A73; [7A A8 D4, 05, 05]

10A74; [7A A8 DC, 05, 05]

10A75; [7A A8 E4, 05, 05]

10A76; [7A A8 EC, 05, 05]

10A77; [7A A8 F4, 05, 05]

10A78; [7A A8 FC, 05, 05]

10A79; [7A A9 0A, 05, 05]

10A7A; [7A A9 12, 05, 05]

10A7B; [7A A9 1A, 05, 05]

10A7C; [7A A9 22, 05, 05]

10B00; [7A A9 2A, 05, 05]

10B01; [7A A9 32, 05, 05]

10B02; [7A A9 3A, 05, 05]

10B03; [7A A9 42, 05, 05]

10B04; [7A A9 4A, 05, 05]

10B05; [7A A9 52, 05, 05]

10B06; [7A A9 5A, 05, 05]

10B07; [7A A9 62, 05, 05]

10B08; [7A A9 6A, 05, 05]

10B09; [7A A9 72, 05, 05]

10B0A; [7A A9 7A, 05, 05]

10B0B; [7A A9 82, 05, 05]

10B0C; [7A A9 8A, 05, 05]

10B0D; [7A A9 92, 05, 05]

10B0E; [7A A9 9A, 05, 05]

10B0F; [7A A9 A2, 05, 05]

10B10; [7A A9 AA, 05, 05]

10B11; [7A A9 B2, 05, 05]

10B12; [7A A9 BA, 05, 05]

10B13; [7A A9 C2, 05, 05]

10B14; [7A A9 CA, 05, 05]

10B15; [7A A9 D2, 05, 05]

10B16; [7A A9 DA, 05, 05]

10B17; [7A A9 E2, 05, 05]

10B18; [7A A9 EA, 05, 05]

10B19; [7A A9 F2, 05, 05]

10B1A; [7A A9 FA, 05, 05]

10B1B; [7A AA 08, 05, 05]

10B1C; [7A AA 10, 05, 05]

10B1D; [7A AA 18, 05, 05]

10B1E; [7A AA 20, 05, 05]

10B1F; [7A AA 28, 05, 05]

10B20; [7A AA 30, 05, 05]

10B21; [7A AA 38, 05, 05]

10B22; [7A AA 40, 05, 05]

10B23; [7A AA 48, 05, 05]

10B24; [7A AA 50, 05, 05]

10B25; [7A AA 58, 05, 05]

10B26; [7A AA 60, 05, 05]

10B27; [7A AA 68, 05, 05]

10B28; [7A AA 70, 05, 05]

10B29; [7A AA 78, 05, 05]

10B2A; [7A AA 80, 05, 05]

10B2B; [7A AA 88, 05, 05]

10B2C; [7A AA 90, 05, 05]

10B2D; [7A AA 98, 05, 05]
10B2E; [7A AA 98, 05, 09][, E0 9D, 09]

10B2F; [7A AA A0, 05, 05]

10B30; [7A AA A8, 05, 05]

10B31; [7A AA B0, 05, 05]

10B32; [7A AA B8, 05, 05]

10B33; [7A AA C0, 05, 05]

10B34; [7A AA C8, 05, 05]

10B35; [7A AA D0, 05, 05]

10840; [7A AA D8, 05, 05]

10841; [7A AA E0, 05, 05]

10842; [7A AA E8, 05, 05]

