# DerivedNormalizationProps-6.0.0.txt
# Date: 2010-05-20, 15:14:12 GMT [MD]
#
# Unicode Character Database
# Copyright (c) 1991-2010 Unicode, Inc.
# For terms of use, see http://www.unicode.org/terms_of_use.html
# For documentation, see http://www.unicode.org/reports/tr44/

# ================================================

# Derived Property: FC_NFKC_Closure  (DEPRECATED as of Unicode 6.0.0)
#  Generated from computing: b = NFKC(Fold(a)); c = NFKC(Fold(b));
#  Then if (c != b) add the mapping from a to c to the set of
#  mappings that constitute the FC_NFKC_Closure list
#  Uses the full case folding from CaseFolding.txt, without the T option.

037A  ; FC_NFKC; 0020 03B9
2F9B3         ; NFKC_CF; 8650
2F9B4         ; NFKC_CF; 865C
2F9B5         ; NFKC_CF; 8667
2F9B6         ; NFKC_CF; 8669
2F9B7         ; NFKC_CF; 86A9
2F9B8         ; NFKC_CF; 8688
2F9B9         ; NFKC_CF; 870E
2F9BA         ; NFKC_CF; 86E2
2F9BB         ; NFKC_CF; 8779
2F9BC         ; NFKC_CF; 8728
2F9BD         ; NFKC_CF; 876B
2F9BE         ; NFKC_CF; 8786
2F9BF         ; NFKC_CF; 45D7
2F9C0         ; NFKC_CF; 87E1
2F9C1         ; NFKC_CF; 8801
2F9C2         ; NFKC_CF; 45F9
2F9C3         ; NFKC_CF; 8860
2F9C4         ; NFKC_CF; 8863
2F9C5         ; NFKC_CF; 27667
2F9C6         ; NFKC_CF; 88D7
2F9C7         ; NFKC_CF; 88DE
2F9C8         ; NFKC_CF; 4635
2F9C9         ; NFKC_CF; 88FA
2F9CA         ; NFKC_CF; 34BB
2F9CB         ; NFKC_CF; 278AE
2F9CC         ; NFKC_CF; 27966
2F9CD         ; NFKC_CF; 46BE
2F9CE         ; NFKC_CF; 46C7
2F9CF         ; NFKC_CF; 8AA0
2F9D0         ; NFKC_CF; 8AED
2F9D1         ; NFKC_CF; 8B8A
2F9D2         ; NFKC_CF; 8C55
2F9D3         ; NFKC_CF; 27CA8
2F9D4         ; NFKC_CF; 8CAB
2F9D5         ; NFKC_CF; 8CC1
2F9D6         ; NFKC_CF; 8D1B
2F9D7         ; NFKC_CF; 8D77
2F9D8         ; NFKC_CF; 27F2F
2F9D9         ; NFKC_CF; 20804
2F9DA         ; NFKC_CF; 8DCB
2F9DB         ; NFKC_CF; 8DBC
2F9DC         ; NFKC_CF; 8DF0
2F9DD         ; NFKC_CF; 208DE
2F9DE         ; NFKC_CF; 8ED4
2F9DF         ; NFKC_CF; 8F38
2F9E0         ; NFKC_CF; 285D2
2F9E1         ; NFKC_CF; 285ED
2F9E2         ; NFKC_CF; 9094
2F9E3         ; NFKC_CF; 90F1
2F9E4         ; NFKC_CF; 9111
2F9E5         ; NFKC_CF; 2872E
2F9E6         ; NFKC_CF; 911B
2F9E7         ; NFKC_CF; 9238
2F9E8         ; NFKC_CF; 92D7
2F9E9         ; NFKC_CF; 92D8
2F9EA         ; NFKC_CF; 927C
2F9EB         ; NFKC_CF; 93F9
2F9EC         ; NFKC_CF; 9415
2F9ED         ; NFKC_CF; 28BFA
2F9EE         ; NFKC_CF; 958B
2F9EF         ; NFKC_CF; 4995
2F9F0         ; NFKC_CF; 95B7
2F9F1         ; NFKC_CF; 28D77
2F9F2         ; NFKC_CF; 49E6
2F9F3         ; NFKC_CF; 96C3
2F9F4         ; NFKC_CF; 5DB2
2F9F5         ; NFKC_CF; 9723
2F9F6         ; NFKC_CF; 29145
2F9F7         ; NFKC_CF; 2921A
2F9F8         ; NFKC_CF; 4A6E
2F9F9         ; NFKC_CF; 4A76
2F9FA         ; NFKC_CF; 97E0
2F9FB         ; NFKC_CF; 2940A
2F9FC         ; NFKC_CF; 4AB2
2F9FD         ; NFKC_CF; 29496
2F9FE..2F9FF  ; NFKC_CF; 980B
2FA00         ; NFKC_CF; 9829
2FA01         ; NFKC_CF; 295B6
2FA02         ; NFKC_CF; 98E2
2FA03         ; NFKC_CF; 4B33
2FA04         ; NFKC_CF; 9929
2FA05         ; NFKC_CF; 99A7
2FA06         ; NFKC_CF; 99C2
2FA07         ; NFKC_CF; 99FE
2FA08         ; NFKC_CF; 4BCE
2FA09         ; NFKC_CF; 29B30
2FA0A         ; NFKC_CF; 9B12
2FA0B         ; NFKC_CF; 9C40
2FA0C         ; NFKC_CF; 9CFD
2FA0D         ; NFKC_CF; 4CCE
2FA0E         ; NFKC_CF; 4CED
2FA0F         ; NFKC_CF; 9D67
2FA10         ; NFKC_CF; 2A0CE
2FA11         ; NFKC_CF; 4CF8
2FA12         ; NFKC_CF; 2A105
2FA13         ; NFKC_CF; 2A20E
2FA14         ; NFKC_CF; 2A291
2FA15         ; NFKC_CF; 9EBB
2FA16         ; NFKC_CF; 4D56
2FA17         ; NFKC_CF; 9EF9
2FA18         ; NFKC_CF; 9EFE
2FA19         ; NFKC_CF; 9F05
2FA1A         ; NFKC_CF; 9F0F
2FA1B         ; NFKC_CF; 9F16
2FA1C         ; NFKC_CF; 9F3B
2FA1D         ; NFKC_CF; 2A600
E0000         ; NFKC_CF;
E0001         ; NFKC_CF;
E0002..E001F  ; NFKC_CF;
E0020..E007F  ; NFKC_CF;
E0080..E00FF  ; NFKC_CF;
E0100..E01EF  ; NFKC_CF;
E01F0..E0FFF  ; NFKC_CF;

# Total code points: 9792

# ================================================

# Derived Property:   Changes_When_NFKC_Casefolded (CWKCF)
#  Characters that are not stable under an NFKC_Casefold mapping.
#  As defined by cp != NFKC_Casefold(cp)

0041..005A    ; Changes_When_NFKC_Casefolded
00A0          ; Changes_When_NFKC_Casefolded
00A8          ; Changes_When_NFKC_Casefolded
00AA          ; Changes_When_NFKC_Casefolded
00AD          ; Changes_When_NFKC_Casefolded
00AF          ; Changes_When_NFKC_Casefolded
00B2..00B3    ; Changes_When_NFKC_Casefolded
00B4          ; Changes_When_NFKC_Casefolded
00B5          ; Changes_When_NFKC_Casefolded
00B8          ; Changes_When_NFKC_Casefolded
00B9          ; Changes_When_NFKC_Casefolded
00BA          ; Changes_When_NFKC_Casefolded
00BC..00BE    ; Changes_When_NFKC_Casefolded
00C0..00D6    ; Changes_When_NFKC_Casefolded
00D8..00DF    ; Changes_When_NFKC_Casefolded
0100          ; Changes_When_NFKC_Casefolded
0102          ; Changes_When_NFKC_Casefolded
0104          ; Changes_When_NFKC_Casefolded
0106          ; Changes_When_NFKC_Casefolded
0108          ; Changes_When_NFKC_Casefolded
010A          ; Changes_When_NFKC_Casefolded
010C          ; Changes_When_NFKC_Casefolded
010E          ; Changes_When_NFKC_Casefolded
0110          ; Changes_When_NFKC_Casefolded
0112          ; Changes_When_NFKC_Casefolded
0114          ; Changes_When_NFKC_Casefolded
0116          ; Changes_When_NFKC_Casefolded
0118          ; Changes_When_NFKC_Casefolded
011A          ; Changes_When_NFKC_Casefolded
011C          ; Changes_When_NFKC_Casefolded
011E          ; Changes_When_NFKC_Casefolded
0120          ; Changes_When_NFKC_Casefolded
0122          ; Changes_When_NFKC_Casefolded
0124          ; Changes_When_NFKC_Casefolded
0126          ; Changes_When_NFKC_Casefolded
0128          ; Changes_When_NFKC_Casefolded
012A          ; Changes_When_NFKC_Casefolded
012C          ; Changes_When_NFKC_Casefolded
012E          ; Changes_When_NFKC_Casefolded
0130          ; Changes_When_NFKC_Casefolded
0132..0134    ; Changes_When_NFKC_Casefolded
0136          ; Changes_When_NFKC_Casefolded
0139          ; Changes_When_NFKC_Casefolded
013B          ; Changes_When_NFKC_Casefolded
013D          ; Changes_When_NFKC_Casefolded
013F..0141    ; Changes_When_NFKC_Casefolded
0143          ; Changes_When_NFKC_Casefolded
0145          ; Changes_When_NFKC_Casefolded
0147          ; Changes_When_NFKC_Casefolded
0149..014A    ; Changes_When_NFKC_Casefolded
014C          ; Changes_When_NFKC_Casefolded
014E          ; Changes_When_NFKC_Casefolded
0150          ; Changes_When_NFKC_Casefolded
0152          ; Changes_When_NFKC_Casefolded
0154          ; Changes_When_NFKC_Casefolded
0156          ; Changes_When_NFKC_Casefolded
0158          ; Changes_When_NFKC_Casefolded
015A          ; Changes_When_NFKC_Casefolded
015C          ; Changes_When_NFKC_Casefolded
015E          ; Changes_When_NFKC_Casefolded
0160          ; Changes_When_NFKC_Casefolded
0162          ; Changes_When_NFKC_Casefolded
0164          ; Changes_When_NFKC_Casefolded
0166          ; Changes_When_NFKC_Casefolded
0168          ; Changes_When_NFKC_Casefolded
016A          ; Changes_When_NFKC_Casefolded
016C          ; Changes_When_NFKC_Casefolded
016E          ; Changes_When_NFKC_Casefolded
0170          ; Changes_When_NFKC_Casefolded
0172          ; Changes_When_NFKC_Casefolded
0174          ; Changes_When_NFKC_Casefolded
0176          ; Changes_When_NFKC_Casefolded
0178..0179    ; Changes_When_NFKC_Casefolded
017B          ; Changes_When_NFKC_Casefolded
017D          ; Changes_When_NFKC_Casefolded
017F          ; Changes_When_NFKC_Casefolded
0181..0182    ; Changes_When_NFKC_Casefolded
0184          ; Changes_When_NFKC_Casefolded
0186..0187    ; Changes_When_NFKC_Casefolded
0189..018B    ; Changes_When_NFKC_Casefolded
018E..0191    ; Changes_When_NFKC_Casefolded
0193..0194    ; Changes_When_NFKC_Casefolded
0196..0198    ; Changes_When_NFKC_Casefolded
019C..019D    ; Changes_When_NFKC_Casefolded
019F..01A0    ; Changes_When_NFKC_Casefolded
01A2          ; Changes_When_NFKC_Casefolded
01A4          ; Changes_When_NFKC_Casefolded
01A6..01A7    ; Changes_When_NFKC_Casefolded
01A9          ; Changes_When_NFKC_Casefolded
01AC          ; Changes_When_NFKC_Casefolded
01AE..01AF    ; Changes_When_NFKC_Casefolded
01B1..01B3    ; Changes_When_NFKC_Casefolded
01B5          ; Changes_When_NFKC_Casefolded
01B7..01B8    ; Changes_When_NFKC_Casefolded
01BC          ; Changes_When_NFKC_Casefolded
01C4..01CD    ; Changes_When_NFKC_Casefolded
01CF          ; Changes_When_NFKC_Casefolded
01D1          ; Changes_When_NFKC_Casefolded
01D3          ; Changes_When_NFKC_Casefolded
01D5          ; Changes_When_NFKC_Casefolded
01D7          ; Changes_When_NFKC_Casefolded
01D9          ; Changes_When_NFKC_Casefolded
01DB          ; Changes_When_NFKC_Casefolded
01DE          ; Changes_When_NFKC_Casefolded
01E0          ; Changes_When_NFKC_Casefolded
01E2          ; Changes_When_NFKC_Casefolded
01E4          ; Changes_When_NFKC_Casefolded
01E6          ; Changes_When_NFKC_Casefolded
01E8          ; Changes_When_NFKC_Casefolded
01EA          ; Changes_When_NFKC_Casefolded
01EC          ; Changes_When_NFKC_Casefolded
01EE          ; Changes_When_NFKC_Casefolded
01F1..01F4    ; Changes_When_NFKC_Casefolded
01F6..01F8    ; Changes_When_NFKC_Casefolded
01FA          ; Changes_When_NFKC_Casefolded
01FC          ; Changes_When_NFKC_Casefolded
01FE          ; Changes_When_NFKC_Casefolded
0200          ; Changes_When_NFKC_Casefolded
0202          ; Changes_When_NFKC_Casefolded
0204          ; Changes_When_NFKC_Casefolded
0206          ; Changes_When_NFKC_Casefolded
0208          ; Changes_When_NFKC_Casefolded
020A          ; Changes_When_NFKC_Casefolded
020C          ; Changes_When_NFKC_Casefolded
020E          ; Changes_When_NFKC_Casefolded
0210          ; Changes_When_NFKC_Casefolded
0212          ; Changes_When_NFKC_Casefolded
0214          ; Changes_When_NFKC_Casefolded
0216          ; Changes_When_NFKC_Casefolded
0218          ; Changes_When_NFKC_Casefolded
021A          ; Changes_When_NFKC_Casefolded
021C          ; Changes_When_NFKC_Casefolded
021E          ; Changes_When_NFKC_Casefolded
0220          ; Changes_When_NFKC_Casefolded
0222          ; Changes_When_NFKC_Casefolded
0224          ; Changes_When_NFKC_Casefolded
0226          ; Changes_When_NFKC_Casefolded
0228          ; Changes_When_NFKC_Casefolded
022A          ; Changes_When_NFKC_Casefolded
022C          ; Changes_When_NFKC_Casefolded
022E          ; Changes_When_NFKC_Casefolded
0230          ; Changes_When_NFKC_Casefolded
0232          ; Changes_When_NFKC_Casefolded
023A..023B    ; Changes_When_NFKC_Casefolded
023D..023E    ; Changes_When_NFKC_Casefolded
0241          ; Changes_When_NFKC_Casefolded
0243..0246    ; Changes_When_NFKC_Casefolded
0248          ; Changes_When_NFKC_Casefolded
024A          ; Changes_When_NFKC_Casefolded
024C          ; Changes_When_NFKC_Casefolded
024E          ; Changes_When_NFKC_Casefolded
02B0..02B8    ; Changes_When_NFKC_Casefolded
02D8..02DD    ; Changes_When_NFKC_Casefolded
02E0..02E4    ; Changes_When_NFKC_Casefolded
0340..0341    ; Changes_When_NFKC_Casefolded
0343..0345    ; Changes_When_NFKC_Casefolded
034F          ; Changes_When_NFKC_Casefolded
0370          ; Changes_When_NFKC_Casefolded
0372          ; Changes_When_NFKC_Casefolded
0374          ; Changes_When_NFKC_Casefolded
0376          ; Changes_When_NFKC_Casefolded
037A          ; Changes_When_NFKC_Casefolded
037E          ; Changes_When_NFKC_Casefolded
0384..0385    ; Changes_When_NFKC_Casefolded
0386          ; Changes_When_NFKC_Casefolded
0387          ; Changes_When_NFKC_Casefolded
0388..038A    ; Changes_When_NFKC_Casefolded
038C          ; Changes_When_NFKC_Casefolded
038E..038F    ; Changes_When_NFKC_Casefolded
0391..03A1    ; Changes_When_NFKC_Casefolded
03A3..03AB    ; Changes_When_NFKC_Casefolded
03C2          ; Changes_When_NFKC_Casefolded
03CF..03D6    ; Changes_When_NFKC_Casefolded
03D8          ; Changes_When_NFKC_Casefolded
03DA          ; Changes_When_NFKC_Casefolded
03DC          ; Changes_When_NFKC_Casefolded
03DE          ; Changes_When_NFKC_Casefolded
03E0          ; Changes_When_NFKC_Casefolded
03E2          ; Changes_When_NFKC_Casefolded
03E4          ; Changes_When_NFKC_Casefolded
03E6          ; Changes_When_NFKC_Casefolded
03E8          ; Changes_When_NFKC_Casefolded
03EA          ; Changes_When_NFKC_Casefolded
03EC          ; Changes_When_NFKC_Casefolded
03EE          ; Changes_When_NFKC_Casefolded
03F0..03F2    ; Changes_When_NFKC_Casefolded
03F4..03F5    ; Changes_When_NFKC_Casefolded
03F7          ; Changes_When_NFKC_Casefolded
03F9..03FA    ; Changes_When_NFKC_Casefolded
03FD..042F    ; Changes_When_NFKC_Casefolded
0460          ; Changes_When_NFKC_Casefolded
0462          ; Changes_When_NFKC_Casefolded
0464          ; Changes_When_NFKC_Casefolded
0466          ; Changes_When_NFKC_Casefolded
0468          ; Changes_When_NFKC_Casefolded
046A          ; Changes_When_NFKC_Casefolded
046C          ; Changes_When_NFKC_Casefolded
046E          ; Changes_When_NFKC_Casefolded
0470          ; Changes_When_NFKC_Casefolded
0472          ; Changes_When_NFKC_Casefolded
0474          ; Changes_When_NFKC_Casefolded
0476          ; Changes_When_NFKC_Casefolded
0478          ; Changes_When_NFKC_Casefolded
047A          ; Changes_When_NFKC_Casefolded
047C          ; Changes_When_NFKC_Casefolded
047E          ; Changes_When_NFKC_Casefolded
0480          ; Changes_When_NFKC_Casefolded
048A          ; Changes_When_NFKC_Casefolded
048C          ; Changes_When_NFKC_Casefolded
048E          ; Changes_When_NFKC_Casefolded
0490          ; Changes_When_NFKC_Casefolded
0492          ; Changes_When_NFKC_Casefolded
0494          ; Changes_When_NFKC_Casefolded
0496          ; Changes_When_NFKC_Casefolded
0498          ; Changes_When_NFKC_Casefolded
049A          ; Changes_When_NFKC_Casefolded
049C          ; Changes_When_NFKC_Casefolded
049E          ; Changes_When_NFKC_Casefolded
04A0          ; Changes_When_NFKC_Casefolded
04A2          ; Changes_When_NFKC_Casefolded
04A4          ; Changes_When_NFKC_Casefolded
04A6          ; Changes_When_NFKC_Casefolded
04A8          ; Changes_When_NFKC_Casefolded
04AA          ; Changes_When_NFKC_Casefolded
04AC          ; Changes_When_NFKC_Casefolded
04AE          ; Changes_When_NFKC_Casefolded
04B0          ; Changes_When_NFKC_Casefolded
04B2          ; Changes_When_NFKC_Casefolded
04B4          ; Changes_When_NFKC_Casefolded
04B6          ; Changes_When_NFKC_Casefolded
04B8          ; Changes_When_NFKC_Casefolded
04BA          ; Changes_When_NFKC_Casefolded
04BC          ; Changes_When_NFKC_Casefolded
04BE          ; Changes_When_NFKC_Casefolded
04C0..04C1    ; Changes_When_NFKC_Casefolded
04C3          ; Changes_When_NFKC_Casefolded
04C5          ; Changes_When_NFKC_Casefolded
04C7          ; Changes_When_NFKC_Casefolded
04C9          ; Changes_When_NFKC_Casefolded
04CB          ; Changes_When_NFKC_Casefolded
04CD          ; Changes_When_NFKC_Casefolded
04D0          ; Changes_When_NFKC_Casefolded
04D2          ; Changes_When_NFKC_Casefolded
04D4          ; Changes_When_NFKC_Casefolded
04D6          ; Changes_When_NFKC_Casefolded
04D8          ; Changes_When_NFKC_Casefolded
04DA          ; Changes_When_NFKC_Casefolded
04DC          ; Changes_When_NFKC_Casefolded
04DE          ; Changes_When_NFKC_Casefolded
04E0          ; Changes_When_NFKC_Casefolded
04E2          ; Changes_When_NFKC_Casefolded
04E4          ; Changes_When_NFKC_Casefolded
04E6          ; Changes_When_NFKC_Casefolded
04E8          ; Changes_When_NFKC_Casefolded
04EA          ; Changes_When_NFKC_Casefolded
04EC          ; Changes_When_NFKC_Casefolded
04EE          ; Changes_When_NFKC_Casefolded
04F0          ; Changes_When_NFKC_Casefolded
04F2          ; Changes_When_NFKC_Casefolded
04F4          ; Changes_When_NFKC_Casefolded
04F6          ; Changes_When_NFKC_Casefolded
04F8          ; Changes_When_NFKC_Casefolded
04FA          ; Changes_When_NFKC_Casefolded
04FC          ; Changes_When_NFKC_Casefolded
04FE          ; Changes_When_NFKC_Casefolded
0500          ; Changes_When_NFKC_Casefolded
0502          ; Changes_When_NFKC_Casefolded
0504          ; Changes_When_NFKC_Casefolded
0506          ; Changes_When_NFKC_Casefolded
0508          ; Changes_When_NFKC_Casefolded
050A          ; Changes_When_NFKC_Casefolded
050C          ; Changes_When_NFKC_Casefolded
050E          ; Changes_When_NFKC_Casefolded
0510          ; Changes_When_NFKC_Casefolded
0512          ; Changes_When_NFKC_Casefolded
0514          ; Changes_When_NFKC_Casefolded
0516          ; Changes_When_NFKC_Casefolded
0518          ; Changes_When_NFKC_Casefolded
051A          ; Changes_When_NFKC_Casefolded
051C          ; Changes_When_NFKC_Casefolded
051E          ; Changes_When_NFKC_Casefolded
0520          ; Changes_When_NFKC_Casefolded
0522          ; Changes_When_NFKC_Casefolded
0524          ; Changes_When_NFKC_Casefolded
0526          ; Changes_When_NFKC_Casefolded
0531..0556    ; Changes_When_NFKC_Casefolded
0587          ; Changes_When_NFKC_Casefolded
0675..0678    ; Changes_When_NFKC_Casefolded
0958..095F    ; Changes_When_NFKC_Casefolded
09DC..09DD    ; Changes_When_NFKC_Casefolded
09DF          ; Changes_When_NFKC_Casefolded
0A33          ; Changes_When_NFKC_Casefolded
0A36          ; Changes_When_NFKC_Casefolded
0A59..0A5B    ; Changes_When_NFKC_Casefolded
0A5E          ; Changes_When_NFKC_Casefolded
0B5C..0B5D    ; Changes_When_NFKC_Casefolded
0E33          ; Changes_When_NFKC_Casefolded
0EB3          ; Changes_When_NFKC_Casefolded
0EDC..0EDD    ; Changes_When_NFKC_Casefolded
0F0C          ; Changes_When_NFKC_Casefolded
0F43          ; Changes_When_NFKC_Casefolded
0F4D          ; Changes_When_NFKC_Casefolded
0F52          ; Changes_When_NFKC_Casefolded
0F57          ; Changes_When_NFKC_Casefolded
0F5C          ; Changes_When_NFKC_Casefolded
0F69          ; Changes_When_NFKC_Casefolded
0F73          ; Changes_When_NFKC_Casefolded
0F75..0F79    ; Changes_When_NFKC_Casefolded
0F81          ; Changes_When_NFKC_Casefolded
0F93          ; Changes_When_NFKC_Casefolded
0F9D          ; Changes_When_NFKC_Casefolded
0FA2          ; Changes_When_NFKC_Casefolded
0FA7          ; Changes_When_NFKC_Casefolded
0FAC          ; Changes_When_NFKC_Casefolded
0FB9          ; Changes_When_NFKC_Casefolded
10A0..10C5    ; Changes_When_NFKC_Casefolded
10FC          ; Changes_When_NFKC_Casefolded
115F..1160    ; Changes_When_NFKC_Casefolded
17B4..17B5    ; Changes_When_NFKC_Casefolded
180B..180D    ; Changes_When_NFKC_Casefolded
1D2C..1D2E    ; Changes_When_NFKC_Casefolded
1D30..1D3A    ; Changes_When_NFKC_Casefolded
1D3C..1D4D    ; Changes_When_NFKC_Casefolded
1D4F..1D61    ; Changes_When_NFKC_Casefolded
1D62..1D6A    ; Changes_When_NFKC_Casefolded
1D78          ; Changes_When_NFKC_Casefolded
1D9B..1DBF    ; Changes_When_NFKC_Casefolded
1E00          ; Changes_When_NFKC_Casefolded
1E02          ; Changes_When_NFKC_Casefolded
1E04          ; Changes_When_NFKC_Casefolded
1E06          ; Changes_When_NFKC_Casefolded
1E08          ; Changes_When_NFKC_Casefolded
1E0A          ; Changes_When_NFKC_Casefolded
1E0C          ; Changes_When_NFKC_Casefolded
1E0E          ; Changes_When_NFKC_Casefolded
1E10          ; Changes_When_NFKC_Casefolded
1E12          ; Changes_When_NFKC_Casefolded
1E14          ; Changes_When_NFKC_Casefolded
1E16          ; Changes_When_NFKC_Casefolded
1E18          ; Changes_When_NFKC_Casefolded
1E1A          ; Changes_When_NFKC_Casefolded
1E1C          ; Changes_When_NFKC_Casefolded
1E1E          ; Changes_When_NFKC_Casefolded
1E20          ; Changes_When_NFKC_Casefolded
1E22          ; Changes_When_NFKC_Casefolded
1E24          ; Changes_When_NFKC_Casefolded
1E26          ; Changes_When_NFKC_Casefolded
1E28          ; Changes_When_NFKC_Casefolded
1E2A          ; Changes_When_NFKC_Casefolded
1E2C          ; Changes_When_NFKC_Casefolded
1E2E          ; Changes_When_NFKC_Casefolded
1E30          ; Changes_When_NFKC_Casefolded
1E32          ; Changes_When_NFKC_Casefolded
1E34          ; Changes_When_NFKC_Casefolded
1E36          ; Changes_When_NFKC_Casefolded
1E38          ; Changes_When_NFKC_Casefolded
1E3A          ; Changes_When_NFKC_Casefolded
1E3C          ; Changes_When_NFKC_Casefolded
1E3E          ; Changes_When_NFKC_Casefolded
1E40          ; Changes_When_NFKC_Casefolded
1E42          ; Changes_When_NFKC_Casefolded
1E44          ; Changes_When_NFKC_Casefolded
1E46          ; Changes_When_NFKC_Casefolded
1E48          ; Changes_When_NFKC_Casefolded
1E4A          ; Changes_When_NFKC_Casefolded
1E4C          ; Changes_When_NFKC_Casefolded
1E4E          ; Changes_When_NFKC_Casefolded
1E50          ; Changes_When_NFKC_Casefolded
1E52          ; Changes_When_NFKC_Casefolded
1E54          ; Changes_When_NFKC_Casefolded
1E56          ; Changes_When_NFKC_Casefolded
1E58          ; Changes_When_NFKC_Casefolded
1E5A          ; Changes_When_NFKC_Casefolded
1E5C          ; Changes_When_NFKC_Casefolded
1E5E          ; Changes_When_NFKC_Casefolded
1E60          ; Changes_When_NFKC_Casefolded
1E62          ; Changes_When_NFKC_Casefolded
1E64          ; Changes_When_NFKC_Casefolded
1E66          ; Changes_When_NFKC_Casefolded
1E68          ; Changes_When_NFKC_Casefolded
1E6A          ; Changes_When_NFKC_Casefolded
1E6C          ; Changes_When_NFKC_Casefolded
1E6E          ; Changes_When_NFKC_Casefolded
1E70          ; Changes_When_NFKC_Casefolded
1E72          ; Changes_When_NFKC_Casefolded
1E74          ; Changes_When_NFKC_Casefolded
1E76          ; Changes_When_NFKC_Casefolded
1E78          ; Changes_When_NFKC_Casefolded
1E7A          ; Changes_When_NFKC_Casefolded
1E7C          ; Changes_When_NFKC_Casefolded
1E7E          ; Changes_When_NFKC_Casefolded
1E80          ; Changes_When_NFKC_Casefolded
1E82          ; Changes_When_NFKC_Casefolded
1E84          ; Changes_When_NFKC_Casefolded
1E86          ; Changes_When_NFKC_Casefolded
1E88          ; Changes_When_NFKC_Casefolded
1E8A          ; Changes_When_NFKC_Casefolded
1E8C          ; Changes_When_NFKC_Casefolded
1E8E          ; Changes_When_NFKC_Casefolded
1E90          ; Changes_When_NFKC_Casefolded
1E92          ; Changes_When_NFKC_Casefolded
1E94          ; Changes_When_NFKC_Casefolded
1E9A..1E9B    ; Changes_When_NFKC_Casefolded
1E9E          ; Changes_When_NFKC_Casefolded
1EA0          ; Changes_When_NFKC_Casefolded
1EA2          ; Changes_When_NFKC_Casefolded
1EA4          ; Changes_When_NFKC_Casefolded
1EA6          ; Changes_When_NFKC_Casefolded
1EA8          ; Changes_When_NFKC_Casefolded
1EAA          ; Changes_When_NFKC_Casefolded
1EAC          ; Changes_When_NFKC_Casefolded
1EAE          ; Changes_When_NFKC_Casefolded
1EB0          ; Changes_When_NFKC_Casefolded
1EB2          ; Changes_When_NFKC_Casefolded
1EB4          ; Changes_When_NFKC_Casefolded
1EB6          ; Changes_When_NFKC_Casefolded
1EB8          ; Changes_When_NFKC_Casefolded
1EBA          ; Changes_When_NFKC_Casefolded
1EBC          ; Changes_When_NFKC_Casefolded
1EBE          ; Changes_When_NFKC_Casefolded
1EC0          ; Changes_When_NFKC_Casefolded
1EC2          ; Changes_When_NFKC_Casefolded
1EC4          ; Changes_When_NFKC_Casefolded
1EC6          ; Changes_When_NFKC_Casefolded
1EC8          ; Changes_When_NFKC_Casefolded
1ECA          ; Changes_When_NFKC_Casefolded
1ECC          ; Changes_When_NFKC_Casefolded
1ECE          ; Changes_When_NFKC_Casefolded
1ED0          ; Changes_When_NFKC_Casefolded
1ED2          ; Changes_When_NFKC_Casefolded
1ED4          ; Changes_When_NFKC_Casefolded
1ED6          ; Changes_When_NFKC_Casefolded
1ED8          ; Changes_When_NFKC_Casefolded
1EDA          ; Changes_When_NFKC_Casefolded
1EDC          ; Changes_When_NFKC_Casefolded
1EDE          ; Changes_When_NFKC_Casefolded
1EE0          ; Changes_When_NFKC_Casefolded
1EE2          ; Changes_When_NFKC_Casefolded
1EE4          ; Changes_When_NFKC_Casefolded
1EE6          ; Changes_When_NFKC_Casefolded
1EE8          ; Changes_When_NFKC_Casefolded
1EEA          ; Changes_When_NFKC_Casefolded
1EEC          ; Changes_When_NFKC_Casefolded
1EEE          ; Changes_When_NFKC_Casefolded
1EF0          ; Changes_When_NFKC_Casefolded
1EF2          ; Changes_When_NFKC_Casefolded
1EF4          ; Changes_When_NFKC_Casefolded
1EF6          ; Changes_When_NFKC_Casefolded
1EF8          ; Changes_When_NFKC_Casefolded
1EFA          ; Changes_When_NFKC_Casefolded
1EFC          ; Changes_When_NFKC_Casefolded
1EFE          ; Changes_When_NFKC_Casefolded
